Date,Open,High,Low,close to 4 week average ratio,Volume,Nifty Close,Close
13-04-2020,3.3,4.9,3.3,1.251908397,2453390335,9266.75,4.1
20-04-2020,4.1,4.5,3.6,1.163636364,1976023805,9154.400391,4
27-04-2020,4,4.4,3.9,1.154639175,1208189214,9859.900391,4.2
04-05-2020,4.05,4.4,3.9,1.076923077,1396891466,9251.5,4.2
11-05-2020,4.25,5.35,4.2,1.175757576,2438962660,9136.849609,4.85
18-05-2020,4.95,5.95,4.6,1.275362319,2487848575,9039.25,5.5
25-05-2020,5.5,7.8,5.5,1.397333333,2023203389,9580.299805,6.55
01-06-2020,6.45,10.75,6,1.990521327,4002038305,10142.15039,10.5
08-06-2020,11.55,12.6,8,1.481751825,2885502029,9972.900391,10.15
15-06-2020,10.8,10.8,9.05,1.119266055,3654376213,10244.40039,9.15
22-06-2020,9.2,10.75,9.05,1.144429161,1707653141,10383,10.4
29-06-2020,10.6,11.45,9.75,0.995024876,2944820085,10607.34961,10
06-07-2020,10.1,10.1,8.75,0.982367758,2208937839,10768.04981,9.75
13-07-2020,10,10.1,7,0.905852417,2888004666,10901.7002,8.9
20-07-2020,9.4,9.7,8.1,0.860435339,2658798869,11194.15039,8.4
27-07-2020,8.2,8.65,7.8,0.906882591,1359805452,11073.4502,8.4
03-08-2020,8.4,8.95,7.6,0.998589563,1904677799,11214.04981,8.85
10-08-2020,9,9.35,8.55,1.03617945,1253747329,11178.40039,8.95
17-08-2020,9.05,9.15,8.45,0.98265896,682420555,11371.59961,8.5
24-08-2020,8.65,10.45,8.4,1.16426513,1204712077,11647.59961,10.1
31-08-2020,10.5,13.5,7.65,1.324175824,2972608991,11333.84961,12.05
07-09-2020,13.25,13.25,10.55,1.126262626,1771486100,11464.4502,11.15
14-09-2020,11.35,12.25,11.05,1.076555024,1818992482,11504.9502,11.25
21-09-2020,11.25,11.4,8.55,0.924803591,2379323037,11050.25,10.3
28-09-2020,10.75,10.8,9.1,0.826815642,1430683703,11416.9502,9.25
05-10-2020,9.25,9.5,8.5,0.848629321,1033917947,11914.2002,8.9
12-10-2020,9,9,7.9,0.811083123,673500436,11762.4502,8.05
19-10-2020,8.1,9.25,7.6,0.991780822,1305436359,11930.34961,9.05
26-10-2020,9.05,9.15,8,0.992907801,935674069,11642.40039,8.75
02-11-2020,8.8,8.95,8.35,0.989928058,677658513,12263.54981,8.6
09-11-2020,8.75,8.85,8.4,1.010159652,679718165,12719.9502,8.7
16-11-2020,8.7,10.15,8.7,1.145299145,1733753365,12859.04981,10.05
23-11-2020,10.3,10.75,9.6,1.085872576,1771608112,12968.9502,9.8
30-11-2020,9.8,10.35,9.6,1.049798116,861501863,13258.54981,9.75
07-12-2020,9.8,10.35,9.45,1.054830287,1178319334,13513.84961,10.1
14-12-2020,10.25,10.4,9.7,0.992443325,1011499779,13760.54981,9.85
44186,9.95,10.65,8.9,1.02278481,1741652557,13749.25,10.1
44193,10.15,11.35,10.05,1.125628141,1899097637,13981.75,11.2
44200,11.8,12.35,11.45,1.139393939,2003183257,14347.25,11.75
44204,12.1,12.3,11.65,1.095571096,290503596,14347.25,11.75
